trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype
141559759,4/23/2022 23:21,4/24/2022 0:32,70153,4313,1001,Forbes Ave & Market Square,,BIKE 70153,Customer
141559765,4/23/2022 23:21,4/24/2022 0:33,70276,4289,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141559842,4/23/2022 23:28,4/24/2022 0:59,70503,5453,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70503,Customer
141559849,4/23/2022 23:28,4/24/2022 0:59,70572,5426,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70572,Customer
141559894,4/23/2022 23:34,4/23/2022 23:39,70941,321,1024,S Negley Ave & Baum Blvd,1026,Penn Ave & S Whitfield St,Subscriber
141560790,4/24/2022 1:10,4/24/2022 2:03,70503,3160,,BIKE 70503,,BIKE 70503,Customer
141560798,4/24/2022 1:11,4/24/2022 6:32,70572,19304,,BIKE 70572,1048,S 18th St & Sidney St,Customer
141560915,4/24/2022 1:23,4/24/2022 1:53,70750,1844,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141560995,4/24/2022 1:30,4/24/2022 1:58,70912,1726,49951,Butler St & 36th St,1041,Fifth Ave & S Bouquet St,Subscriber
141560999,4/24/2022 1:30,4/24/2022 1:58,71196,1713,49951,Butler St & 36th St,1041,Fifth Ave & S Bouquet St,Customer
141561001,4/24/2022 1:30,4/24/2022 1:58,70990,1678,49951,Butler St & 36th St,1041,Fifth Ave & S Bouquet St,Subscriber
141561006,4/24/2022 1:30,4/24/2022 1:59,70815,1684,49951,Butler St & 36th St,1041,Fifth Ave & S Bouquet St,Customer
141561548,4/24/2022 2:09,4/24/2022 2:26,70503,1077,,BIKE 70503,,BIKE 70503,Customer
141562035,4/24/2022 2:35,4/24/2022 2:46,70670,675,,BIKE 70670,,BIKE 70670,Customer
141563760,4/24/2022 3:42,4/24/2022 4:10,71196,1686,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
141564551,4/24/2022 4:02,4/24/2022 16:55,70442,46386,1048,S 18th St & Sidney St,,BIKE 70442,Customer
141564557,4/24/2022 4:02,4/24/2022 4:19,70997,1033,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141569182,4/24/2022 5:27,4/24/2022 5:36,70705,533,,BIKE 70705,1024,S Negley Ave & Baum Blvd,Subscriber
141582981,4/24/2022 8:07,4/24/2022 10:08,70990,7304,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
141583001,4/24/2022 8:07,4/24/2022 10:08,70815,7255,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
141585510,4/24/2022 8:33,4/24/2022 9:16,70528,2629,1005,Forbes Ave & Grant St,,BIKE 70528,Customer
141588116,4/24/2022 8:57,4/24/2022 10:37,70573,5958,1041,Fifth Ave & S Bouquet St,,BIKE 70573,Subscriber
141589489,4/24/2022 9:10,4/24/2022 9:12,71235,88,,BIKE 71235,49691,Liberty Ave & 6th St,Subscriber
141592321,4/24/2022 9:38,4/24/2022 11:05,70997,5226,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141592694,4/24/2022 9:41,4/24/2022 9:46,70572,287,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141592958,4/24/2022 9:44,4/24/2022 10:01,70544,1004,49951,Butler St & 36th St,,BIKE 70544,Customer
141593356,4/24/2022 9:47,4/24/2022 11:05,70572,4667,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141593997,4/24/2022 9:54,4/24/2022 12:04,70705,7843,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
141594455,4/24/2022 9:58,4/24/2022 11:02,70225,3825,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141595163,4/24/2022 10:06,4/24/2022 10:46,70528,2411,,BIKE 70528,1004,First Ave & B St (T Station),Subscriber
141595633,4/24/2022 10:10,4/24/2022 10:22,70973,694,1000,Liberty Ave & Stanwix St,,BIKE 70973,Subscriber
141595788,4/24/2022 10:12,4/24/2022 10:22,70843,631,1000,Liberty Ave & Stanwix St,,BIKE 70843,Subscriber
141596231,4/24/2022 10:16,4/24/2022 13:08,70799,10316,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141596367,4/24/2022 10:18,4/24/2022 12:02,70823,6285,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141598313,4/24/2022 10:37,4/24/2022 11:45,70750,4112,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
141599174,4/24/2022 10:45,4/24/2022 11:57,71209,4339,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141599274,4/24/2022 10:46,4/24/2022 11:59,70935,4408,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141599429,4/24/2022 10:47,4/24/2022 11:58,70754,4262,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141599800,4/24/2022 10:51,4/24/2022 11:21,70153,1809,,BIKE 70153,,BIKE 70153,Customer
141601450,4/24/2022 11:07,4/24/2022 12:33,70528,5133,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
141601598,4/24/2022 11:08,4/24/2022 11:46,70971,2280,,BIKE 70971,,BIKE 70971,Customer
141602240,4/24/2022 11:15,4/24/2022 11:45,70912,1780,1041,Fifth Ave & S Bouquet St,1024,S Negley Ave & Baum Blvd,Customer
141602419,4/24/2022 11:17,4/24/2022 11:45,70990,1728,1041,Fifth Ave & S Bouquet St,1024,S Negley Ave & Baum Blvd,Customer
141603721,4/24/2022 11:29,4/24/2022 12:11,70736,2509,,BIKE 70736,,BIKE 70736,Customer
141603985,4/24/2022 11:32,4/24/2022 12:10,70944,2244,49691,Liberty Ave & 6th St,,BIKE 70944,Customer
141604417,4/24/2022 11:37,4/24/2022 13:42,71213,7526,,BIKE 71213,1000,Liberty Ave & Stanwix St,Customer
141604507,4/24/2022 11:38,4/24/2022 13:42,70942,7466,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Customer
141604697,4/24/2022 11:40,4/25/2022 9:11,70572,77513,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
141604935,4/24/2022 11:42,4/24/2022 12:45,71176,3748,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141605526,4/24/2022 11:48,4/24/2022 11:54,70573,363,,BIKE 70573,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
141605591,4/24/2022 11:49,4/24/2022 12:28,71235,2326,49691,Liberty Ave & 6th St,,BIKE 71235,Subscriber
141605613,4/24/2022 11:49,4/24/2022 14:00,71172,7862,49801,Microsoft,49801,Microsoft,Customer
141605672,4/24/2022 11:50,4/24/2022 14:00,70632,7801,49801,Microsoft,49801,Microsoft,Customer
141605758,4/24/2022 11:51,4/24/2022 13:26,70339,5727,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141605804,4/24/2022 11:51,4/24/2022 13:59,70217,7704,49801,Microsoft,49801,Microsoft,Customer
141606142,4/24/2022 11:55,4/24/2022 12:08,70573,784,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
141606266,4/24/2022 11:56,4/24/2022 12:43,71196,2803,1041,Fifth Ave & S Bouquet St,49951,Butler St & 36th St,Subscriber
141606698,4/24/2022 12:00,4/24/2022 12:13,70971,784,,BIKE 70971,,BIKE 70971,Customer
141606704,4/24/2022 12:00,4/24/2022 12:53,70670,3153,,BIKE 70670,,BIKE 70670,Customer
141608268,4/24/2022 12:17,4/24/2022 12:58,70754,2445,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141608531,4/24/2022 12:20,4/24/2022 12:58,70823,2294,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141609209,4/24/2022 12:27,4/24/2022 13:44,70935,4584,,North Shore Trail & Fort Duquesne Bridge,,BIKE 70935,Customer
141609315,4/24/2022 12:28,4/24/2022 13:44,71209,4559,,North Shore Trail & Fort Duquesne Bridge,,BIKE 71209,Customer
141609530,4/24/2022 12:30,4/24/2022 13:52,70966,4907,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141609596,4/24/2022 12:31,4/24/2022 15:37,70911,11154,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
141611013,4/24/2022 12:47,4/24/2022 13:37,70666,3034,49691,Liberty Ave & 6th St,,BIKE 70666,Customer
141611258,4/24/2022 12:49,4/24/2022 13:24,70225,2086,1084,Hot Metal St & Tunnel Blvd,,BIKE 70225,Customer
141611479,4/24/2022 12:51,4/24/2022 13:35,71235,2653,,BIKE 71235,,BIKE 71235,Subscriber
141611822,4/24/2022 12:55,4/24/2022 14:10,70997,4504,1048,S 18th St & Sidney St,1000,Liberty Ave & Stanwix St,Customer
141612014,4/24/2022 12:57,4/24/2022 15:00,70990,7408,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
141612429,4/24/2022 13:02,4/24/2022 14:01,70754,3534,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141612946,4/24/2022 13:08,4/24/2022 14:02,70823,3257,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141613422,4/24/2022 13:14,4/24/2022 15:30,71196,8174,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141613428,4/24/2022 13:14,4/24/2022 15:32,70544,8261,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
141613658,4/24/2022 13:17,4/24/2022 14:02,70799,2705,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141613699,4/24/2022 13:18,4/24/2022 14:02,71176,2658,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141614434,4/24/2022 13:27,4/24/2022 13:32,70843,278,,BIKE 70843,,BIKE 70843,Customer
141614625,4/24/2022 13:29,4/24/2022 13:45,70750,952,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,Subscriber
141614917,4/24/2022 13:33,4/24/2022 14:26,70225,3190,,BIKE 70225,1045,S 27th St & Sidney St. (Southside Works),Subscriber
141614997,4/24/2022 13:34,4/24/2022 14:10,70339,2142,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
141615392,4/24/2022 13:39,4/24/2022 16:03,70843,8618,,BIKE 70843,49801,Microsoft,Customer
141615710,4/24/2022 13:43,4/24/2022 14:57,70942,4413,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141615732,4/24/2022 13:44,4/24/2022 14:57,71213,4398,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141616392,4/24/2022 13:53,4/24/2022 16:43,70971,10211,,BIKE 70971,,BIKE 70971,Customer
141616479,4/24/2022 13:54,4/24/2022 16:46,70966,10295,1000,Liberty Ave & Stanwix St,,BIKE 70966,Customer
141616571,4/24/2022 13:55,4/24/2022 14:27,71235,1868,,BIKE 71235,,BIKE 71235,Subscriber
141616617,4/24/2022 13:56,4/24/2022 16:46,71209,10200,,BIKE 71209,1005,Forbes Ave & Grant St,Customer
141616680,4/24/2022 13:57,4/24/2022 14:39,70705,2531,1024,S Negley Ave & Baum Blvd,,BIKE 70705,Subscriber
141616882,4/24/2022 14:00,4/24/2022 15:53,70217,6759,49801,Microsoft,49801,Microsoft,Subscriber
141617274,4/24/2022 14:06,4/24/2022 14:15,70586,518,,BIKE 70586,,BIKE 70586,Subscriber
141617341,4/24/2022 14:07,4/24/2022 14:40,70944,1999,,BIKE 70944,,North Shore Trail & Fort Duquesne Bridge,Customer
141617349,4/24/2022 14:07,4/24/2022 15:47,71172,5973,49801,Microsoft,49801,Microsoft,Customer
141617361,4/24/2022 14:07,4/24/2022 14:41,70736,1992,,BIKE 70736,,North Shore Trail & Fort Duquesne Bridge,Customer
141617402,4/24/2022 14:08,4/24/2022 15:17,70823,4129,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141617430,4/24/2022 14:09,4/24/2022 14:20,70632,670,49801,Microsoft,1013,Isabella St & Federal St (PNC Park),Customer
141617508,4/24/2022 14:10,4/24/2022 15:17,71176,4023,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141618078,4/24/2022 14:18,4/24/2022 16:44,70339,8750,1000,Liberty Ave & Stanwix St,,BIKE 70339,Customer
141618272,4/24/2022 14:21,4/24/2022 15:46,70965,5126,49801,Microsoft,49801,Microsoft,Customer
141618386,4/24/2022 14:23,4/24/2022 14:34,70912,687,1024,S Negley Ave & Baum Blvd,1026,Penn Ave & S Whitfield St,Subscriber
141618425,4/24/2022 14:23,4/24/2022 16:44,70997,8431,1000,Liberty Ave & Stanwix St,,BIKE 70997,Customer
141618725,4/24/2022 14:28,4/24/2022 14:51,70509,1370,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1084,Hot Metal St & Tunnel Blvd,Subscriber
141618830,4/24/2022 14:29,4/24/2022 14:48,70799,1091,,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
141618983,4/24/2022 14:32,4/24/2022 14:55,70754,1384,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141619031,4/24/2022 14:33,4/24/2022 18:36,70632,14559,1013,Isabella St & Federal St (PNC Park),,North Shore Trail & Fort Duquesne Bridge,Customer
141619095,4/24/2022 14:34,4/24/2022 14:57,70941,1388,1026,Penn Ave & S Whitfield St,,BIKE 70941,Customer
141619272,4/24/2022 14:37,4/24/2022 15:12,71235,2062,,BIKE 71235,,BIKE 71235,Subscriber
141619311,4/24/2022 14:38,4/24/2022 16:51,70528,7969,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
141619644,4/24/2022 14:44,4/24/2022 15:26,70660,2467,,Missing,1001,Forbes Ave & Market Square,Customer
141619671,4/24/2022 14:45,4/24/2022 16:03,70225,4700,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
141619829,4/24/2022 14:48,4/24/2022 15:16,70827,1700,,BIKE 70827,,BIKE 70827,Customer
141619949,4/24/2022 14:50,4/24/2022 15:28,70815,2270,1041,Fifth Ave & S Bouquet St,,BIKE 70815,Subscriber
141620050,4/24/2022 14:52,4/24/2022 15:00,71182,444,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
141620078,4/24/2022 14:53,4/24/2022 18:36,70944,13375,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141620099,4/24/2022 14:54,4/24/2022 15:01,70736,458,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141620146,4/24/2022 14:54,4/24/2022 15:26,70750,1868,1041,Fifth Ave & S Bouquet St,1001,Forbes Ave & Market Square,Customer
141620234,4/24/2022 14:56,4/24/2022 16:37,70799,6049,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
141620279,4/24/2022 14:57,4/24/2022 16:18,70509,4851,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141620340,4/24/2022 14:58,4/24/2022 16:40,70942,6071,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141620342,4/24/2022 14:59,4/24/2022 16:39,71213,6014,1000,Liberty Ave & Stanwix St,,BIKE 71213,Customer
141620463,4/24/2022 15:01,4/24/2022 15:15,70705,797,,BIKE 70705,,BIKE 70705,Subscriber
141620496,4/24/2022 15:02,4/24/2022 16:43,71182,6046,1041,Fifth Ave & S Bouquet St,1001,Forbes Ave & Market Square,Customer
141620898,4/24/2022 15:10,4/24/2022 15:16,70573,317,1095,Schenley Dr & Forbes Ave (Schenley Plaza),,BIKE 70573,Subscriber
141620902,4/24/2022 15:10,4/24/2022 16:41,70666,5442,,BIKE 70666,1001,Forbes Ave & Market Square,Customer
141621055,4/24/2022 15:13,4/24/2022 15:22,70973,535,,BIKE 70973,,BIKE 70973,Subscriber
141621087,4/24/2022 15:14,4/24/2022 15:49,70658,2118,,BIKE 70658,,BIKE 70658,Customer
141621093,4/24/2022 15:14,4/24/2022 16:41,70276,5214,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141621170,4/24/2022 15:16,4/24/2022 16:44,70202,5264,1001,Forbes Ave & Market Square,,BIKE 70202,Customer
141621194,4/24/2022 15:17,4/24/2022 15:29,70705,769,,BIKE 70705,,BIKE 70705,Subscriber
141621420,4/24/2022 15:21,4/24/2022 15:49,70670,1655,,BIKE 70670,,BIKE 70670,Customer
141621470,4/24/2022 15:22,4/24/2022 16:42,70973,4761,,BIKE 70973,1001,Forbes Ave & Market Square,Customer
141621593,4/24/2022 15:25,4/24/2022 16:41,70736,4602,,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
141621687,4/24/2022 15:27,4/24/2022 15:50,71188,1391,,BIKE 71188,1000,Liberty Ave & Stanwix St,Customer
141622040,4/24/2022 15:35,4/24/2022 17:22,70750,6423,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
141622102,4/24/2022 15:36,4/24/2022 16:44,70660,4045,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
141622240,4/24/2022 15:40,4/24/2022 16:08,71235,1660,,BIKE 71235,,BIKE 71235,Subscriber
141622872,4/24/2022 15:56,4/24/2022 18:01,71188,7466,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Subscriber
141623464,4/24/2022 16:13,4/24/2022 16:49,71176,2187,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141623471,4/24/2022 16:13,4/24/2022 16:49,70823,2159,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141623486,4/24/2022 16:14,4/24/2022 18:00,70912,6388,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
141623585,4/24/2022 16:17,4/24/2022 18:06,70965,6547,49801,Microsoft,49801,Microsoft,Subscriber
141623767,4/24/2022 16:22,4/24/2022 16:28,71235,344,,BIKE 71235,1029,Alder St & S Highland Ave,Subscriber
141623993,4/24/2022 16:30,4/24/2022 17:06,70658,2163,,BIKE 70658,,BIKE 70658,Subscriber
141624272,4/24/2022 16:42,4/24/2022 18:26,70217,6275,49801,Microsoft,49801,Microsoft,Customer
141624306,4/24/2022 16:43,4/24/2022 18:26,70843,6186,49801,Microsoft,49801,Microsoft,Customer
141624349,4/24/2022 16:45,4/24/2022 16:55,70973,603,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Subscriber
141624393,4/24/2022 16:46,4/24/2022 17:36,70911,2942,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
141624403,4/24/2022 16:47,4/24/2022 17:43,70990,3400,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
141624418,4/24/2022 16:47,4/24/2022 17:38,70736,3057,1013,Isabella St & Federal St (PNC Park),,North Shore Trail & Fort Duquesne Bridge,Customer
141624466,4/24/2022 16:49,4/24/2022 17:05,70942,968,1000,Liberty Ave & Stanwix St,1048,S 18th St & Sidney St,Subscriber
141624489,4/24/2022 16:50,4/24/2022 19:22,71213,9092,,BIKE 71213,1001,Forbes Ave & Market Square,Customer
141624552,4/24/2022 16:53,4/24/2022 18:27,70276,5698,1000,Liberty Ave & Stanwix St,1001,Forbes Ave & Market Square,Customer
141624630,4/24/2022 16:56,4/25/2022 10:12,70586,62152,,BIKE 70586,,BIKE 70586,Customer
141624671,4/24/2022 16:58,4/24/2022 17:03,70705,337,,BIKE 70705,,BIKE 70705,Subscriber
141624686,4/24/2022 16:59,4/24/2022 17:06,70666,437,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
141624697,4/24/2022 16:59,4/24/2022 17:05,70973,349,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Customer
141624896,4/24/2022 17:09,4/24/2022 18:10,71176,3642,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141624906,4/24/2022 17:10,4/24/2022 18:10,70754,3614,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141625010,4/24/2022 17:15,4/24/2022 18:24,71172,4161,49801,Microsoft,49801,Microsoft,Customer
141625207,4/24/2022 17:25,4/24/2022 18:02,70509,2174,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
141625232,4/24/2022 17:27,4/24/2022 17:45,70225,1072,1045,S 27th St & Sidney St. (Southside Works),1082,W Station Square Dr & Bessemer Court,Customer
141625473,4/24/2022 17:40,4/24/2022 18:29,70941,2953,,BIKE 70941,,BIKE 70941,Subscriber
141625560,4/24/2022 17:44,4/24/2022 19:22,70660,5853,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141625597,4/24/2022 17:46,4/24/2022 18:12,71209,1524,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Customer
141625615,4/24/2022 17:48,4/24/2022 19:22,71182,5639,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141625635,4/24/2022 17:49,4/24/2022 18:24,70750,2147,1001,Forbes Ave & Market Square,49951,Butler St & 36th St,Subscriber
141625789,4/24/2022 17:57,4/24/2022 18:57,70973,3578,1001,Forbes Ave & Market Square,,BIKE 70973,Customer
141625797,4/24/2022 17:58,4/24/2022 18:57,70666,3566,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
141625880,4/24/2022 18:03,4/24/2022 18:57,71188,3248,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141626084,4/24/2022 18:17,4/24/2022 18:56,70754,2361,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Subscriber
141626103,4/24/2022 18:18,4/24/2022 19:22,70971,3826,,BIKE 70971,1000,Liberty Ave & Stanwix St,Customer
141626111,4/24/2022 18:19,4/24/2022 18:58,70736,2332,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
141626196,4/24/2022 18:25,4/24/2022 18:46,70658,1239,,BIKE 70658,,BIKE 70658,Subscriber
141626342,4/24/2022 18:37,4/24/2022 21:11,71209,9269,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
141626391,4/24/2022 18:42,4/24/2022 19:24,71176,2542,,North Shore Trail & Fort Duquesne Bridge,,North Shore Trail & Fort Duquesne Bridge,Customer
